split_id,group_strategy,feature,pearson_r_train_only,spearman_r_train_only,train_mean,train_sd,screening_used_test_group,external_test_used
composition_gss_07,composition_family_group_shuffle,Pb,0.5198886646114869,0.7119298664997061,0.7776925566343043,0.3390145659863451,False,False
composition_gss_07,composition_family_group_shuffle,Sn,-0.5198886646114869,-0.7119298664997061,0.22230744336569577,0.3390145659863451,False,False
composition_gss_07,composition_family_group_shuffle,Br,0.6181990761790326,0.7210883311265083,0.22680582524271845,0.268979869071937,False,False
composition_gss_07,composition_family_group_shuffle,Cl,0.6974941949907425,0.416454362780321,0.029495145631067962,0.13880238267910805,False,False
composition_gss_07,composition_family_group_shuffle,I,-0.8465376618839934,-0.774722457145231,0.7436990291262136,0.310791798861093,False,False
composition_gss_08,composition_family_group_shuffle,FA,-0.15406659620098234,-0.12132366377973047,0.5081026970954358,0.3748634586249414,False,False
composition_gss_08,composition_family_group_shuffle,MA,0.14578917061211172,0.06825176121970838,0.38951141078838175,0.3952961380684235,False,False
composition_gss_08,composition_family_group_shuffle,Cs,0.0006037268553324395,0.005648497020003086,0.10238589211618256,0.2054588001355809,False,False
composition_gss_08,composition_family_group_shuffle,Pb,0.3779064440941658,0.6156426402668379,0.8639004149377593,0.2921457900079515,False,False
composition_gss_08,composition_family_group_shuffle,Sn,-0.37790644409416585,-0.6156426402668379,0.13609958506224065,0.2921457900079515,False,False
composition_gss_08,composition_family_group_shuffle,Br,0.6508493745792588,0.737234302259243,0.18582572614107884,0.23388167735876486,False,False
composition_gss_08,composition_family_group_shuffle,Cl,0.6895093640316197,0.3606272469734307,0.023058091286307057,0.12490587203116957,False,False
composition_gss_08,composition_family_group_shuffle,I,-0.8683817515274411,-0.7758234003875378,0.7911161825726141,0.2744708895635918,False,False
composition_gss_09,composition_family_group_shuffle,FA,-0.17869976870846438,-0.12185763262146873,0.4942561224489796,0.3786545322840989,False,False
composition_gss_09,composition_family_group_shuffle,MA,0.07981042808430679,0.03177508322188173,0.4074377551020408,0.4017765121924767,False,False
composition_gss_09,composition_family_group_shuffle,Cs,0.1762158814061859,0.04091548882183141,0.0983061224489796,0.2020222106157411,False,False
composition_gss_09,composition_family_group_shuffle,Pb,0.4025036781448451,0.6168210102689473,0.8627551020408163,0.28551915407920375,False,False
composition_gss_09,composition_family_group_shuffle,Sn,-0.4025036781448451,-0.6168210102689473,0.13724489795918368,0.28551915407920375,False,False
