cv_rank,model_id,k,terms,pareto_front,cv_rmse,cv_sd,cv_pooled,fold1,fold2,fold3,fold4,fold5,train_rmse,test_rmse,test_r2,cl_rich_rmse,ma_rich_rmse,Sn,Br,Cl,Sn^2,Br^2,Cl^2,SnBr,SnCl,BrCl,formula
178,335,5,"Br, Cl, Sn², SnCl, BrCl",No,0.10961827605743893,0.007491521661766473,0.10984474966116368,0.11774423199005925,0.11231042502340247,0.11042856404713502,0.11024404988313305,0.09736410934346487,0.1043275919875328,0.10741909101890941,0.9263355556374158,0.10932138754625823,0.10479691803659985,0,1,1,1,0,0,0,1,1,Eg = 1.50234 + 0.69677*Br + 1.61728*Cl - 0.31734*Sn² - 0.18734*SnCl - 0.11431*BrCl
179,446,6,"Br, Cl, Sn², Cl², SnCl, BrCl",No,0.1096479544335455,0.007425376129829199,0.1098696070852739,0.11860293475322335,0.1112736188988777,0.11003441753584627,0.11038622915044835,0.09794257182933176,0.10366923417831407,0.1075616094891965,0.9261399571026231,0.11309132098073389,0.10531757232432104,0,1,1,1,0,1,0,1,1,Eg = 1.50335 + 0.69354*Br + 6.21332*Cl - 0.32567*Sn² - 4.59058*Cl² - 0.20815*SnCl - 4.73389*BrCl
180,354,5,"Br, Sn², Cl², SnCl, BrCl",No,0.11026099732476442,0.008489867216563219,0.11054736593037168,0.1206074346513706,0.112860612923362,0.11066705519655119,0.11011182098301757,0.09705806286952072,0.10486843846837635,0.10736194096834685,0.9264139179988716,0.10764977133220077,0.10459883582319543,0,1,0,1,0,1,0,1,1,Eg = 1.50208 + 0.69765*Br - 0.31456*Sn² + 1.61077*Cl² - 0.17672*SnCl + 1.51616*BrCl
181,64,3,"Sn, Br², Cl²",No,0.11171769638284598,0.007335609026234194,0.11189940313082396,0.1100869443590911,0.11031419919057546,0.10968925463147301,0.12408991293462096,0.10440817079846948,0.11055423594322868,0.15862395816393876,0.8393678261830533,0.4220328816468367,0.16208032508152853,1,0,0,0,1,1,0,0,0,Eg = 1.58529 - 0.36436*Sn + 0.82628*Br² + 1.76464*Cl²
182,176,4,"Sn, Br², Cl², SnBr",No,0.11180684941110056,0.008332541498012238,0.11204607797629024,0.10679554638286652,0.10976164427364253,0.11482019388674398,0.12457959719122598,0.10307726532102375,0.10935132321592099,0.16225044595450014,0.8319390672396866,0.42501389545200235,0.16143849328507445,1,0,0,0,1,1,1,0,0,Eg = 1.58786 - 0.40503*Sn + 0.80642*Br² + 1.76380*Cl² + 0.25891*SnBr
183,177,4,"Sn, Br², Cl², SnCl",No,0.11206354874973354,0.007262479231977362,0.11224040477715581,0.11090853602120433,0.11028148438882666,0.10968339349885775,0.1243829876511953,0.10506134218858369,0.11054056602064757,0.15849977927449954,0.8396192297840279,0.4211434339133308,0.16188613945639813,1,0,0,0,1,1,0,1,0,Eg = 1.58506 - 0.36282*Sn + 0.82661*Br² + 1.77184*Cl² - 0.03562*SnCl
184,321,5,"Sn, Br², Cl², SnBr, SnCl",No,0.11209897735286586,0.00820990973408295,0.11232826362793288,0.10701446254343466,0.10955358427022942,0.1145856413514156,0.1251077727162859,0.10423342588296375,0.1092806184854237,0.16230400213069351,0.8318281006859235,0.42311913556935027,0.16112720801243827,1,0,0,0,1,1,1,1,0,Eg = 1.58743 - 0.40283*Sn + 0.80654*Br² + 1.78020*Cl² + 0.26729*SnBr - 0.08128*SnCl
185,221,4,"Cl, Sn², Br², Cl²",No,0.1126498780620869,0.007642923424201922,0.11286575635841507,0.1047646859987817,0.11727016352006904,0.12038956725173759,0.11674570056481072,0.10407927297503554,0.11161005035538432,0.12584614949453968,0.8988944874150154,0.11886658080045363,0.12014755609713602,0,0,1,1,1,1,0,0,0,Eg = 1.56591 + 1.84851*Cl - 0.33914*Sn² + 0.76147*Br² - 0.31336*Cl²
186,95,3,"Cl, Sn², Br²",No,0.11270118535557232,0.007122964351368446,0.11288722591085858,0.1057094752606049,0.1157692164494717,0.11984953199217896,0.11773533780655168,0.10444236526905433,0.11196496514859651,0.12933721105943066,0.8932072045191296,0.15591456238038298,0.12453464130031133,0,0,1,1,1,0,0,0,0,Eg = 1.56558 + 1.59003*Cl - 0.33770*Sn² + 0.77292*Br²
187,224,4,"Cl, Sn², Br², BrCl",No,0.11273072547777933,0.0075375033729624796,0.11294041820993735,0.10517816644385011,0.11701375456602277,0.1203130156837888,0.11709658679355836,0.10405210390167666,0.11171157818843343,0.1262867320238564,0.8981853151698233,0.12389384534194407,0.12068845771353312,0,0,1,1,1,0,0,0,1,Eg = 1.56582 + 1.54334*Cl - 0.33839*Sn² + 0.76333*Br² + 0.26770*BrCl
188,363,5,"Cl, Sn², Br², Cl², BrCl",No,0.11290199384931263,0.0068834855211791935,0.11307702492608644,0.10608170461093905,0.11686479569454548,0.11956993889100685,0.11714445008108403,0.10484907996898779,0.11061079904048754,0.12641920378182264,0.897971600805074,0.13027317081332956,0.12155383903367081,0,0,1,1,1,1,0,0,1,Eg = 1.56674 + 7.65124*Cl - 0.35076*Sn² + 0.76036*Br² - 6.10522*Cl² - 5.87844*BrCl
189,361,5,"Cl, Sn², Br², Cl², SnBr",No,0.11332457296379894,0.006748877049556187,0.11349567683886003,0.10764311465547456,0.1170005048719677,0.12078577001521265,0.11633460698357415,0.10485886829276565,0.1114580591375644,0.12619972415026914,0.8983255615345737,0.11467615678832464,0.12132774663847345,0,0,1,1,1,1,1,0,0,Eg = 1.56535 + 1.87111*Cl - 0.32232*Sn² + 0.76740*Br² - 0.33966*Cl² - 0.09445*SnBr
190,460,6,"Cl, Sn², Br², Cl², SnBr, BrCl",No,0.11333191956548971,0.004892212963432668,0.11342308493979146,0.1092504417871212,0.11635578432507628,0.11792176420990119,0.11618249996264735,0.1069491075427025,0.11008320598126511,0.12844459786981266,0.894676166440481,0.12440117401953192,0.12494105162083328,0,0,1,1,1,1,1,0,1,Eg = 1.56583 + 9.01667*Cl - 0.32073*Sn² + 0.77163*Br² - 7.47536*Cl² - 0.18349*SnBr - 7.21722*BrCl
191,243,4,"Sn², Br², Cl², BrCl",No,0.11342280434509192,0.006965626414652606,0.11360511473227383,0.10855818027113504,0.11711087021374349,0.12059821321183077,0.11703147295770043,0.10381528507104981,0.11233223829774887,0.12625173818365645,0.8982417327066287,0.12192540631072893,0.12045435522764285,0,0,0,1,1,1,0,0,1,Eg = 1.56566 - 0.33521*Sn² + 0.76380*Br² + 1.53777*Cl² + 1.82684*BrCl
192,365,5,"Cl, Sn², Br², SnBr, BrCl",No,0.11346086899861085,0.006725687729260973,0.11363063169875087,0.10819446550734563,0.11674335694286617,0.12090511614463142,0.11673509087531869,0.10472631552289231,0.1115799665008229,0.1265768151556567,0.8977170372583246,0.12046438340024465,0.12177501227955344,0,0,1,1,1,0,1,0,1,Eg = 1.56529 + 1.54081*Cl - 0.32271*Sn² + 0.76904*Br² - 0.08766*SnBr + 0.28707*BrCl
193,222,4,"Cl, Sn², Br², SnBr",No,0.11349742944978702,0.0064265044061929035,0.11365137835637963,0.10883056398303916,0.11552596371408339,0.12063655894868856,0.11750040892157096,0.10499365168155311,0.11186872889610718,0.1295627299215804,0.8928344612632895,0.15478491127356203,0.12551864519485326,0,0,1,1,1,0,1,0,0,Eg = 1.56512 + 1.59075*Cl - 0.32431*Sn² + 0.77837*Br² - 0.07468*SnBr
194,377,5,"Sn², Br², Cl², SnBr, BrCl",No,0.11441243556624767,0.00659617457339994,0.11457894777356602,0.11215169737900038,0.11692104606921232,0.1218500226076794,0.11680601763581969,0.10433339413952662,0.11225267743020631,0.12637494376541972,0.8980430296384815,0.11925075900537685,0.12123231769859123,0,0,0,1,1,1,1,0,1,Eg = 1.56524 - 0.32299*Sn² + 0.76822*Br² + 1.53547*Cl² - 0.06838*SnBr + 1.84037*BrCl
195,198,4,"Br, Cl, SnBr, SnCl",No,0.11454764300038331,0.005542771363627361,0.1146725061972205,0.11697797391418736,0.11642785304148714,0.11955067491470625,0.11463669217594033,0.10514502095559551,0.11258395916528377,0.141794499329112,0.871644720057294,0.08449872183806145,0.13076767189963548,0,1,1,0,0,0,1,1,0,Eg = 1.46866 + 0.78849*Br + 1.60374*Cl - 0.89681*SnBr - 0.30288*SnCl
196,339,5,"Br, Cl, Br², SnBr, SnCl",No,0.11457334529348806,0.0055447376421957385,0.1146982566910281,0.11697397186443781,0.11651109358868632,0.11954767793526422,0.11467888926518756,0.10515509381386437,0.11258347912503168,0.14170519525659428,0.8718063488879939,0.08464344500110463,0.13071567102737885,0,1,1,0,1,0,1,1,0,Eg = 1.46894 + 0.78462*Br + 1.60386*Cl + 0.00463*Br² - 0.89587*SnBr - 0.30320*SnCl
197,345,5,"Br, Cl, SnBr, SnCl, BrCl",No,0.11468130238573138,0.005561022506356293,0.11480595816790047,0.11659187833241824,0.11685475769049689,0.11951567308431651,0.11533021212468401,0.10511399069674125,0.11256775456276369,0.14172722597395468,0.8717664855981959,0.08972530406322411,0.13099888021862047,0,1,1,0,0,0,1,1,1,Eg = 1.46835 + 0.79086*Br + 1.61626*Cl - 0.89471*SnBr - 0.30619*SnCl - 0.06932*BrCl
198,451,6,"Br, Cl, Br², SnBr, SnCl, BrCl",No,0.11469934489157292,0.005562388482903297,0.11482404197356955,0.1165918753901947,0.11691347793616248,0.11951430298804266,0.1153520024592366,0.10512506568422808,0.11256761763620661,0.14168105185719687,0.871850027834999,0.08977567814936928,0.13097049565473945,0,1,1,0,1,0,1,1,1,Eg = 1.46850 + 0.78877*Br + 1.61623*Cl + 0.00248*Br² - 0.89423*SnBr - 0.30633*SnCl - 0.06881*BrCl
199,342,5,"Br, Cl, Cl², SnBr, SnCl",No,0.1147879136306029,0.005592052529057856,0.11491454014252246,0.11684901223387147,0.11725482696752892,0.11962233004825044,0.11498272768219832,0.10523067122116538,0.11258395916394172,0.1417945448802185,0.8716446375896949,0.08449733455365738,0.13076762864044378,0,1,1,0,0,1,1,1,0,Eg = 1.46866 + 0.78849*Br + 1.60376*Cl - 0.00002*Cl² - 0.89681*SnBr - 0.30288*SnCl
200,448,6,"Br, Cl, Br², Cl², SnBr, SnCl",No,0.1148053192231491,0.005591632322925226,0.11493190282601605,0.11684898999518177,0.11730564755028937,0.11961891795288314,0.1150093537523269,0.10524368686506431,0.11258347593629918,0.14170680853186746,0.8718034299713743,0.08457621691309458,0.13071318464887716,0,1,1,0,1,1,1,1,0,Eg = 1.46895 + 0.78456*Br + 1.60466*Cl + 0.00466*Br² - 0.00097*Cl² - 0.89591*SnBr - 0.30316*SnCl
201,364,5,"Cl, Sn², Br², SnBr, SnCl",No,0.11481406955643367,0.005555915267727015,0.11493310356079642,0.11547905706590576,0.11513824241019686,0.12001254172580415,0.11791533078548057,0.10552517579478106,0.11159772172290651,0.1290252272283041,0.8937217887017748,0.14786767133236664,0.12436257372323561,0,0,1,1,1,0,1,1,0,Eg = 1.56427 + 1.61786*Cl - 0.31772*Sn² + 0.77775*Br² - 0.06314*SnBr - 0.16141*SnCl
202,223,4,"Cl, Sn², Br², SnCl",No,0.11483928631074951,0.005643726046197487,0.11496221190668625,0.11640936893055444,0.11532212321134594,0.11926311405512553,0.1180879730432221,0.10511385231349951,0.11166611452865799,0.12892360760389734,0.8938891311533647,0.14849252426331194,0.12355941863552844,0,0,1,1,1,0,0,1,0,Eg = 1.56462 + 1.61851*Cl - 0.32864*Sn² + 0.77316*Br² - 0.16884*SnCl
203,77,3,"Br, Cl, SnBr",No,0.11490600540803116,0.005954273390220269,0.1150493153982072,0.11636887265814361,0.11925119342359493,0.1196304934662168,0.11427680313815361,0.10500266435404679,0.1135533905009825,0.14587855333126817,0.8641442992629248,0.09732142634728963,0.13443412602219587,0,1,1,0,0,0,1,0,0,Eg = 1.46871 + 0.79298*Br + 1.55202*Cl - 0.94474*SnBr
204,192,4,"Br, Cl, Br², SnBr",No,0.11492939107001177,0.005974732392163924,0.11507359900889734,0.1163733665712241,0.11934912512354219,0.11963752708941776,0.11428685552076287,0.10500008104511191,0.11355275608757329,0.14598375338130465,0.8639482844338346,0.0971009082599855,0.13449148050349308,0,1,1,0,1,0,1,0,0,Eg = 1.46838 + 0.79744*Br + 1.55195*Cl - 0.00534*Br² - 0.94576*SnBr
205,452,6,"Br, Cl, Cl², SnBr, SnCl, BrCl",No,0.11524953744732316,0.006575222916066619,0.11541874548189589,0.1181091675062277,0.11367797673946614,0.12401896888930174,0.11439255822952885,0.10604901587209134,0.11044970470606742,0.15037600798554157,0.8556382712180007,0.09267912152162458,0.137655394865747,0,1,1,0,0,1,1,1,1,Eg = 1.46889 + 0.79346*Br + 10.55350*Cl - 8.93143*Cl² - 1.00151*SnBr - 0.33012*SnCl - 9.04167*BrCl
206,499,7,"Br, Cl, Br², Cl², SnBr, SnCl, BrCl",No,0.11529067936914231,0.0066088975261723425,0.11546145686995284,0.11810915714005117,0.11371702322502315,0.12414634282649475,0.11441519554485231,0.10606567810929007,0.11044970261467976,0.15036907046122808,0.8556515910276514,0.0926858274400201,0.1376512446824825,0,1,1,0,1,1,1,1,1,Eg = 1.46891 + 0.79320*Br + 10.55343*Cl + 0.00030*Br² - 8.93137*Cl² - 1.00145*SnBr - 0.33014*SnCl - 9.04155*BrCl
207,346,5,"Br, Sn², Br², Cl², SnBr",No,0.1153478687313094,0.009008817963262266,0.11563247216482392,0.12009468334166383,0.1146406992903248,0.11386361544853504,0.1262384685841161,0.10190187699190725,0.11392731018690704,0.1480582572896218,0.8600540812055519,0.34688734359693746,0.1512268337775763,0,1,0,1,1,1,1,0,0,Eg = 1.49507 + 0.73712*Br - 0.25492*Sn² + 0.06895*Br² + 1.77510*Cl² - 0.33215*SnBr
208,205,4,"Br, Sn², Cl², SnBr",No,0.11535574914452787,0.008957394189286432,0.11563750625281781,0.12033962270987315,0.11477758252628757,0.11367520764208892,0.12601874098650223,0.10196759185788745,0.11402914832296596,0.1475520719774158,0.8610093467550337,0.34151696824841693,0.1505671984460104,0,1,0,1,0,1,1,0,0,Eg = 1.49025 + 0.79572*Br - 0.25037*Sn² + 1.77452*Cl² - 0.35488*SnBr
209,199,4,"Br, Cl, SnBr, BrCl",No,0.11546869374135953,0.0060868867543076004,0.11561778450055873,0.11780454863658588,0.11992424765866927,0.11967131282128012,0.1147043455796803,0.10523901401058207,0.11355150511215303,0.14587648729810396,0.8641481474008348,0.09918993068444353,0.13453207765507516,0,1,1,0,0,0,1,0,1,Eg = 1.46860 + 0.79381*Br + 1.55610*Cl - 0.94420*SnBr - 0.02366*BrCl
210,340,5,"Br, Cl, Br², SnBr, BrCl",No,0.11548090098549406,0.006099223594668812,0.11563054641298656,0.11780324144926167,0.11998362412881539,0.11967512504278059,0.11470573004572818,0.10523678426088444,0.11355066732426153,0.14599668367088914,0.8639241822176811,0.09903199326650189,0.1346026856827152,0,1,1,0,1,0,1,0,1,Eg = 1.46821 + 0.79899*Br + 1.55624*Cl - 0.00615*Br² - 0.94535*SnBr - 0.02500*BrCl
211,501,7,"Cl, Sn², Br², Cl², SnBr, SnCl, BrCl",No,0.11563527012785066,0.0051979252695738614,0.11574280934531993,0.12108964412051826,0.11601205812360611,0.11726228848500742,0.116790958753458,0.10702140115666352,0.10977703506394627,0.1278525671798268,0.8956448523759357,0.11994103190128318,0.12388924866237834,0,0,1,1,1,1,1,1,1,Eg = 1.56493 + 9.24833*Cl - 0.31383*Sn² + 0.77187*Br² - 7.67385*Cl² - 0.17266*SnBr - 0.17110*SnCl - 7.44180*BrCl
212,360,5,"Br, Cl², SnBr, SnCl, BrCl",No,0.11568608044200464,0.006335696209577013,0.11584551291135199,0.12107317613868956,0.11772489487696453,0.1192271119522339,0.11543284923556808,0.10497237000656715,0.11339026243146404,0.14039052799145674,0.8741739433887865,0.0889022549678255,0.12995443609909083,0,1,0,0,0,1,1,1,1,Eg = 1.46838 + 0.79007*Br + 1.60808*Cl² - 0.87638*SnBr - 0.29671*SnCl + 1.56096*BrCl
213,195,4,"Br, Cl, Cl², SnBr",No,0.11568880809056951,0.006098436626823874,0.11583889511398403,0.11837212152373743,0.12022967627078297,0.11984174251317098,0.11441487425750684,0.10558562588764932,0.11354730485485394,0.14594164518654407,0.8640267598226432,0.09418483351071179,0.1343103404994071,0,1,1,0,0,1,1,0,0,Eg = 1.46890 + 0.79152*Br + 1.58690*Cl - 0.04217*Cl² - 0.94622*SnBr
214,336,5,"Br, Cl, Br², Cl², SnBr",No,0.11570148124409654,0.0061084850050134995,0.11585201511348318,0.11837492415705782,0.12028266890438087,0.11984363964496456,0.11442003724126386,0.10558613627281566,0.11354695231138406,0.14602022639848083,0.8638802928069411,0.09409297569501482,0.13435689263085862,0,1,1,0,1,1,1,0,0,Eg = 1.46865 + 0.79488*Br + 1.58614*Cl - 0.00399*Br² - 0.04133*Cl² - 0.94695*SnBr
215,458,6,"Br, Br², Cl², SnBr, SnCl, BrCl",No,0.11570477469179115,0.0063365120618701495,0.11586423118458067,0.12107317093672128,0.11778765205436553,0.11922673492994172,0.11545444221769108,0.10498187332023615,0.11339006285753762,0.14033682428391478,0.8742701896726248,0.08896170080591861,0.12992115011023592,0,1,0,0,1,1,1,1,1,Eg = 1.46857 + 0.78754*Br + 0.00300*Br² + 1.60805*Cl² - 0.87579*SnBr - 0.29689*SnCl + 1.56155*BrCl
216,459,6,"Cl, Sn², Br², Cl², SnBr, SnCl",No,0.11579227953980813,0.006200327370942067,0.11594326115002071,0.119350928033452,0.11752933790142808,0.12021022097167315,0.11691036958625574,0.1049605412062316,0.11123588716030242,0.12593829634588422,0.898746370598545,0.11061073796112754,0.12055226357853613,0,0,1,1,1,1,1,1,0,Eg = 1.56457 + 1.87907*Cl - 0.31646*Sn² + 0.76750*Br² - 0.31951*Cl² - 0.08282*SnBr - 0.14636*SnCl
217,453,6,"Br, Sn², Br², Cl², SnBr, SnCl",No,0.11588149362869156,0.009036940738847367,0.11616606701664416,0.1215929024324704,0.11435948962411724,0.11393867870171615,0.12670454524891914,0.1028118521362349,0.11383735995203968,0.1473967362041893,0.8613018381545431,0.3446262188005561,0.1504910978739763,0,1,0,1,1,1,1,1,0,Eg = 1.49459 + 0.73692*Br - 0.25120*Sn² + 0.06941*Br² + 1.79386*Cl² - 0.32421*SnBr - 0.09412*SnCl
218,352,5,"Br, Sn², Cl², SnBr, SnCl",No,0.11588581860474793,0.008990873725097761,0.11616794679229897,0.12181778769487811,0.11450119152035333,0.11378494282474994,0.1264700304816662,0.10285514050209209,0.11394065524651488,0.14684963584489605,0.862329554084119,0.3392396548358562,0.1498144338746618,0,1,0,1,0,1,1,1,0,Eg = 1.48974 + 0.79592*Br - 0.24664*Sn² + 1.79312*Cl² - 0.34716*SnBr - 0.09339*SnCl
219,462,6,"Cl, Sn², Br², SnBr, SnCl, BrCl",No,0.1159954189315743,0.006353031441445156,0.11615271105256936,0.12019484384382295,0.11717349387307771,0.1203098298251134,0.11734786236316588,0.1049510647526915,0.11135266799606948,0.12634248511739157,0.89809539698787,0.11657928741351199,0.12102511527101925,0,0,1,1,1,0,1,1,1,Eg = 1.56450 + 1.56952*Cl - 0.31678*Sn² + 0.76919*Br² - 0.07608*SnBr - 0.14819*SnCl + 0.26514*BrCl
220,201,4,"Br, Sn², Br², Cl²",No,0.11602563195338278,0.009245312039058205,0.11631606906308697,0.11174804475709567,0.11707985773675146,0.11802319090353314,0.12924314537586318,0.10403392099367047,0.11553044856530205,0.1483361821246966,0.859528194272794,0.3609831011626657,0.15069018934576345,0,1,0,1,1,1,0,0,0,Eg = 1.50562 + 0.64553*Br - 0.31606*Sn² + 0.14373*Br² + 1.77791*Cl²
221,362,5,"Cl, Sn², Br², Cl², SnCl",No,0.11607206086066235,0.006729500749902792,0.11624773769316704,0.12127577254959207,0.11764681184305188,0.11980366928776227,0.1172369383433253,0.10439711227958029,0.11135178712296365,0.1257642372778839,0.8990260620625559,0.11396811460493877,0.11957522555389478,0,0,1,1,1,1,0,1,0,Eg = 1.56500 + 1.86004*Cl - 0.33063*Sn² + 0.76236*Br² - 0.29521*Cl² - 0.15709*SnCl
222,347,5,"Br, Sn², Br², Cl², SnCl",No,0.11609706073397079,0.009036839740046558,0.11637135592926681,0.1112485482206242,0.11655204019940228,0.11772619352752545,0.12965439498774087,0.1053041267345611,0.11535113539342838,0.14786170067740265,0.8604254085109814,0.3573998389837356,0.14997338085799172,0,1,0,1,1,1,0,1,0,Eg = 1.50459 + 0.64834*Br - 0.30873*Sn² + 0.14186*Br² + 1.80434*Cl² - 0.13311*SnCl
223,343,5,"Br, Cl, Cl², SnBr, BrCl",No,0.11613179382154079,0.006398487786314629,0.11629523130935587,0.11935548315017484,0.11726443738326318,0.12358386056106746,0.11389059003998084,0.10656459797321766,0.11161084759834085,0.15507788033686207,0.8464694930855874,0.10293770127537923,0.14165658123642444,0,1,1,0,0,1,1,0,1,Eg = 1.46915 + 0.79653*Br + 10.13508*Cl - 8.57792*Cl² - 1.05048*SnBr - 8.63745*BrCl
224,449,6,"Br, Cl, Br², Cl², SnBr, BrCl",No,0.11617327499022309,0.0064513714830585,0.11633917000738353,0.11935585199847261,0.11730939435543394,0.12375173517095955,0.11388918758333391,0.10656020584291544,0.11160906951568643,0.1552860474979452,0.8460570363214637,0.1026953519229834,0.14177679785748196,0,1,1,0,1,1,1,0,1,Eg = 1.46859 + 0.80401*Br + 10.13768*Cl - 0.00889*Br² - 8.58031*Cl² - 1.05217*SnBr - 8.64178*BrCl
225,461,6,"Cl, Sn², Br², Cl², SnCl, BrCl",No,0.11619628592652058,0.006552234450087191,0.1163616455514988,0.12283192875274729,0.1163561820613779,0.11878738806281856,0.11770383051255814,0.10530210024310109,0.11024281135165075,0.1262519209155893,0.8982414381443741,0.12507382922351237,0.12085790748869184,0,0,1,1,1,1,0,1,1,Eg = 1.56570 + 7.99330*Cl - 0.34126*Sn² + 0.76135*Br² - 6.41126*Cl² - 0.18743*SnCl - 6.21103*BrCl
226,366,5,"Cl, Sn², Br², SnCl, BrCl",No,0.11623659499280334,0.006840056199183714,0.11641693650480195,0.1220339114822963,0.11732144309904498,0.11972480933274775,0.11762482481871127,0.1044779862312164,0.11145101499437995,0.1262181884790612,0.8982958073078965,0.11928716227112912,0.1201386938818484,0,0,1,1,1,0,0,1,1,Eg = 1.56491 + 1.57359*Cl - 0.32986*Sn² + 0.76430*Br² - 0.15795*SnCl + 0.24705*BrCl
227,81,3,"Br, Sn², Cl²",No,0.11641435386804282,0.009072013449323036,0.11669298035040164,0.1121737850899694,0.11778737665992542,0.11805053537366454,0.12939738986304888,0.1046626823536058,0.11600110696924561,0.14534478802753795,0.8651366643842922,0.35109363269067223,0.14821563123808001,0,1,0,1,0,1,0,0,0,Eg = 1.49640 + 0.76338*Br - 0.31524*Sn² + 1.77703*Cl²
228,218,4,"Br, Cl², SnBr, BrCl",No,0.11643175208737966,0.006825180368875767,0.1166158981930285,0.12206514345869003,0.1205761858734933,0.11944951355341672,0.11485321783362511,0.1052146997176731,0.11430872056841732,0.144387282396155,0.8669077227676663,0.09861973322994556,0.13337636107039966,0,1,0,0,0,1,1,0,1,Eg = 1.46863 + 0.79296*Br + 1.55001*Cl² - 0.92506*SnBr + 1.54639*BrCl
229,357,5,"Br, Br², Cl², SnBr, BrCl",No,0.1164438776028428,0.00683489089905304,0.11662850663276138,0.1220646305481642,0.12063743130335218,0.11944882835747833,0.11485544008886997,0.10521305771634937,0.1143080817873851,0.14448869386323707,0.8667207004377904,0.09848438528675185,0.13343628434399887,0,1,0,0,1,1,1,0,1,Eg = 1.46828 + 0.79750*Br - 0.00539*Br² + 1.55013*Cl² - 0.92606*SnBr + 1.54535*BrCl
230,206,4,"Br, Sn², Cl², SnCl",No,0.11650173144052682,0.008841613017693128,0.1167632273718486,0.11183025051328695,0.11722733619569618,0.1177236134171219,0.12980408403864754,0.10592337303788159,0.1158101793065728,0.14488960855621935,0.8659800506397475,0.3475469807836128,0.14752556194109578,0,1,0,1,0,1,0,1,0,Eg = 1.49545 + 0.76470*Br - 0.30767*Sn² + 1.80437*Cl² - 0.13760*SnCl
