model_id,id,Sn,Br,Cl,Cs,Bg,prediction,shap_base_value,shap_term__Sn,shap_term__Br,shap_term__Cl,shap_term__Cs,shap_term__Sn^2,shap_term__Br^2,shap_term__Cl^2,shap_term__Sn*Br,shap_term__Sn*Cl,shap_term__Cs*Sn,shap_reconstruction_error
raw_structure_s7,69,0.0,0.14,0.0,0.2,1.59,1.6327209527744215,1.6512277992277997,0.15375879898742173,-0.025521690927302425,-0.03870813031303247,0.007713967780833221,-0.09664328346012875,-0.02751430707256679,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,70,0.75,0.0,0.0,0.0,1.24,1.2554255014558833,1.6512277992277997,-0.6653183079180128,-0.08072923831128372,-0.03870813031303247,-0.01121574546895648,0.42565008877510185,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,71,0.0,0.38,0.0,0.0,1.777,1.7490211223164311,1.6512277992277997,0.15375879898742173,0.06911981887380834,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,0.01307406591812166,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,72,0.0,0.083,0.0,0.0,1.65,1.5871799161304847,1.6512277992277997,0.15375879898742173,-0.04799904950506624,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.031648271888950134,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,73,0.0,0.0,0.0,0.0,1.544,1.5522092361260873,1.6512277992277997,0.15375879898742173,-0.08072923831128372,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,74,1.0,0.667,0.0,1.0,1.64,1.5896938523405666,1.6512277992277997,-0.9383440102198243,0.18229529101097,-0.03870813031303247,0.08343282077999202,0.8318782671802812,0.11080130639567763,-0.00046226170926381077,-0.09599309333687336,0.0008070555031906389,-0.1972411921783509,4.440892098500626e-16
raw_structure_s7,75,0.0,0.1,0.0,0.05,1.59,1.5996279003324823,1.6512277992277997,0.15375879898742173,-0.04129527589415423,-0.03870813031303247,-0.006483317156509055,-0.09664328346012875,-0.030636489610312057,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,76,0.5,0.0,0.0,0.025,1.27,1.238125662052746,1.6512277992277997,-0.3922926056162013,-0.08072923831128372,-0.03870813031303247,-0.008849531312732768,0.13548710419997376,-0.03388876308713005,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.002531739419136646,4.440892098500626e-16
raw_structure_s7,77,0.0,0.17,0.0,0.05,1.63,1.633378470895659,1.6512277992277997,0.15375879898742173,-0.013691502202163579,-0.03870813031303247,-0.006483317156509055,-0.09664328346012875,-0.024489692739126066,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,78,0.0,0.17,0.0,0.05,1.616,1.633378470895659,1.6512277992277997,0.15375879898742173,-0.013691502202163579,-0.03870813031303247,-0.006483317156509055,-0.09664328346012875,-0.024489692739126066,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,79,0.0,0.01,0.0,0.05,1.55,1.560917583415016,1.6512277992277997,0.15375879898742173,-0.07678584206957077,-0.03870813031303247,-0.006483317156509055,-0.09664328346012875,-0.033856240352361865,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,80,0.0,0.13,0.0,0.0,1.6,1.6089697294441778,1.6512277992277997,0.15375879898742173,-0.02946508716901538,-0.03870813031303247,-0.01121574546895648,-0.09664328346012875,-0.028392420911307652,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,81,0.0,0.15,0.0,0.1,1.63,1.628142651699517,1.6512277992277997,0.15375879898742173,-0.021578294685589486,-0.03870813031303247,-0.0017508888440616293,-0.09664328346012875,-0.026571147764289583,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
raw_structure_s7,82,0.0,0.103,0.0,1.0,1.75,1.6909251205962352,1.6512277992277997,0.15375879898742173,-0.04011225702164035,-0.03870813031303247,0.08343282077999202,-0.09664328346012875,-0.030438426155573847,-0.00046226170926381077,0.003002494052289712,0.0008070555031906389,0.005060510705180792,4.440892098500626e-16
